TAGGABLE_TYPE,TAGGABLE_ID,ATTRIBUTE_TAG,VALUE_TAG
Token,390421,PSEM,TIME_within_distributive
Token,390424,PSEM,RECIPIENT
Token,390471,PSEM,DIRECTION_to
Token,390486,PSEM,CAUSAL_agent
Token,390515,PSEM,LOCATION_within_inside
Token,390540,PSEM,MANNER
Token,390598,PSEM,CAUSAL_agent
Token,390623,PSEM,LOCATION_on
Token,390671,PSEM,POSSESSION
Token,390728,PSEM,TIME_within_during
Token,390734,PSEM,CAUSAL_instrument
Token,390736,PSEM,CAUSAL_instrument
Token,390783,PSEM,LOCATION_within_among
Token,390798,PSEM,TIME_after
Token,390821,PSEM,SOURCE_outof
Token,390828,PSEM,CAUSAL_reason
Token,390836,PSEM,SOURCE_outof
Token,390844,PSEM,CAUSAL_reason
Token,390849,PSEM,LOCATION_near
Token,390865,PSEM,TIME_within_distributive
Token,390878,PSEM,SOURCE_outof
Token,390911,PSEM,RECIPIENT
Token,390917,PSEM,LOCATION_on
Token,390925,PSEM,TIME_from
Token,390928,PSEM,DIRECTION_to
Token,390981,PSEM,TIME_within_during
Token,390983,PSEM,TIME_within_duringactivity
Token,391027,PSEM,LOCATION_within_among
Token,391049,PSEM,DIRECTION_to
Token,391055,PSEM,BENEFICIARY_malefactive
Token,391076,PSEM,RECIPIENT
Token,391092,PSEM,MANNER
Token,391109,PSEM,POSSESSION
Token,391125,PSEM,SOURCE_outof
Token,391202,PSEM,TIME_within_during
Token,391216,PSEM,DIRECTION_to
Token,391223,PSEM,SOURCE_outof
Token,391359,PSEM,CAUSAL_instrument
Token,391370,PSEM,CAUSAL_instrument
Token,391380,PSEM,TIME_within_duringactivity
Token,391402,PSEM,RECIPIENT
Token,391413,PSEM,RECIPIENT
Token,391454,PSEM,TOPIC
Token,391457,PSEM,DIRECTION_after
Token,391464,PSEM,TOPIC
Token,391471,PSEM,CAUSAL_reason
Token,391489,PSEM,DIRECTION_onto
Token,391512,PSEM,TIME_within_during
Token,391534,PSEM,LOCATION_before
Token,391545,PSEM,TIME_within_distributive
Token,391556,PSEM,TIME_within_during
Token,391585,PSEM,CAUSAL_instrument
Token,391592,PSEM,DIRECTION_onto
Token,391596,PSEM,SOURCE_outof
Token,391605,PSEM,SOURCE_outof
Token,391626,PSEM,LOCATION_over
Token,391685,PSEM,DIRECTION_onto
Token,391697,PSEM,BENEFICIARY_malefactive
Token,391727,PSEM,DIRECTION_onto
Token,391761,PSEM,DIRECTION_before
Token,391776,PSEM,MANNER
Token,391808,PSEM,TIME_after
Token,391836,PSEM,LOCATION_within_inside
Token,391842,PSEM,TIME_within_during
Token,391875,PSEM,LOCATION_around
Token,391921,PSEM,CAUSAL_instrument
Token,392026,PSEM,DIRECTION_to
Token,392092,PSEM,TIME_about
Token,392169,PSEM,BENEFICIARY_malefactive
Token,392224,PSEM,TIME_after
Token,392266,PSEM,CAUSAL_agent
Token,392278,PSEM,PATH
Token,392317,PSEM,TIME_after
Token,392322,PSEM,SOURCE_outof
Token,392327,PSEM,DIRECTION_to
Token,392332,PSEM,TIME_within_during
Token,392341,PSEM,TIME_within_during
Token,392385,PSEM,LOCATION_on
Token,392395,PSEM,TIME_within_during
Token,392399,PSEM,CAUSAL_agent
Token,392403,PSEM,SOURCE_outof
Token,392440,PSEM,TIME_within_during
Token,392463,PSEM,DIRECTION_onto
Token,392467,PSEM,DIRECTION_into
Token,392505,PSEM,LOCATION_against
Token,392553,PSEM,SOURCE_outof
Token,392569,PSEM,DIRECTION_to
Token,392576,PSEM,TIME_from
Token,392579,PSEM,TIME_from
Token,392596,PSEM,MANNER
Token,392606,PSEM,CAUSAL_reason
Token,392626,PSEM,LOCATION_within_inside
Token,392635,PSEM,DIRECTION_to
Token,392640,PSEM,TOPIC
Token,392672,PSEM,LOCATION_within_distributive
Token,392702,PSEM,SOURCE_outof
Token,392728,PSEM,LOCATION_within_among
Token,392738,PSEM,TIME_within_during
Token,392788,PSEM,CAUSAL_instrument
Token,392798,PSEM,TIME_after
Token,392804,PSEM,DIRECTION_to
Token,392823,PSEM,DIRECTION_after
Token,392837,PSEM,MANNER
Token,392863,PSEM,LOCATION_within_among
Token,392942,PSEM,DIRECTION_onto
Token,392952,PSEM,TOPIC
Token,393047,PSEM,CAUSAL_instrument
Token,393072,PSEM,DIRECTION_upto
Token,393081,PSEM,LOCATION_on
Token,393106,PSEM,SOURCE_outof
Token,393119,PSEM,LOCATION_near
Token,393139,PSEM,SOURCE_partitive
Token,393143,PSEM,LOCATION_near
Token,393160,PSEM,SOURCE_outof
Token,393169,PSEM,DIRECTION_to
Token,393255,PSEM,LOCATION_within_inside
Token,393259,PSEM,BENEFICIARY_beneficiary
Token,393279,PSEM,TIME_after
Token,393294,PSEM,SOURCE_outof
Token,393300,PSEM,LOCATION_near
Token,393329,PSEM,DIRECTION_to
Token,393342,PSEM,MANNER
Token,393349,PSEM,LOCATION_within_among
Token,393352,PSEM,CAUSAL_instrument
Token,393395,PSEM,MANNER
Token,393439,PSEM,LOCATION_on
Token,393449,PSEM,LOCATION_over
Token,393523,PSEM,BENEFICIARY_behalf
Token,393539,PSEM,SOURCE_outof
Token,393554,PSEM,DIRECTION_onto
Token,393571,PSEM,BENEFICIARY_malefactive
Token,393671,PSEM,DIRECTION_to
Token,393724,PSEM,CAUSAL_reason
Token,393737,PSEM,DIRECTION_to
Token,393744,PSEM,CAUSAL_agent
Token,393747,PSEM,CAUSAL_reason
Token,393781,PSEM,RECIPIENT
Token,393842,PSEM,RECIPIENT
Token,393852,PSEM,LOCATION_on
Token,393879,PSEM,RECIPIENT
Token,393916,PSEM,LOCATION_near
Token,393921,PSEM,MANNER
Token,393942,PSEM,DIRECTION_upto
Token,393966,PSEM,SOURCE_outof
Token,393971,PSEM,RECIPIENT
Token,393974,PSEM,LOCATION_within_inside
Token,393996,PSEM,TIME_about
Token,394005,PSEM,LOCATION_around
Token,394010,PSEM,DIRECTION_onto
Token,394037,PSEM,RECIPIENT
Token,394079,PSEM,RECIPIENT
Token,394102,PSEM,CAUSAL_reason
Token,394110,PSEM,CAUSAL_agent
Token,394124,PSEM,MANNER
Token,394129,PSEM,CAUSAL_agent
Token,394136,PSEM,DIRECTION_to
Token,394154,PSEM,DIRECTION_to
Token,394188,PSEM,RECIPIENT
Token,394238,PSEM,MANNER
Token,394265,PSEM,LOCATION_within_distributive
Token,394270,PSEM,TOPIC
Token,394299,PSEM,RECIPIENT
Token,394306,PSEM,DIRECTION_to
Token,394368,PSEM,CAUSAL_reason
Token,394382,PSEM,RECIPIENT
Token,394497,PSEM,CAUSAL_agent
Token,394518,PSEM,DIRECTION_to
Token,394560,PSEM,RECIPIENT
Token,394578,PSEM,MANNER
Token,394738,PSEM,CAUSAL_agent
Token,394774,PSEM,LOCATION_within_inside
Token,394781,PSEM,LOCATION_within_inside
Token,394848,PSEM,DIRECTION_to
Token,394902,PSEM,DIRECTION_to
Token,394918,PSEM,DIRECTION_to
Token,394934,PSEM,RECIPIENT
Token,394951,PSEM,MANNER
Token,394996,PSEM,SOURCE_partitive
Token,395020,PSEM,SOURCE_outof
Token,395037,PSEM,RECIPIENT
Token,395053,PSEM,DIRECTION_into
Token,395063,PSEM,TIME_from
Token,395077,PSEM,DIRECTION_to
Token,395101,PSEM,CAUSAL_agent
Token,395107,PSEM,CAUSAL_agent
Token,395125,PSEM,CAUSAL_reason
Token,395157,PSEM,BENEFICIARY_malefactive
Token,395162,PSEM,SOURCE_partitive
Token,395166,PSEM,DIRECTION_to
Token,395175,PSEM,BENEFICIARY_malefactive
Token,395182,PSEM,MANNER
Token,395190,PSEM,TIME_within_distributive
Token,395238,PSEM,SOURCE_outof
Token,395262,PSEM,TIME_after
Token,395282,PSEM,BENEFICIARY_malefactive
Token,395298,PSEM,CAUSAL_instrument
Token,395306,PSEM,CAUSAL_instrument
Token,395320,PSEM,MANNER
Token,395327,PSEM,TIME_within_during
Token,395354,PSEM,LOCATION_within_distributive
Token,395375,PSEM,SOURCE_outof
Token,395409,PSEM,TIME_within_during
Token,395435,PSEM,TIME_from
Token,395449,PSEM,RECIPIENT
Token,395461,PSEM,LOCATION_within_distributive
Token,395480,PSEM,MANNER
Token,395495,PSEM,MANNER
Token,395507,PSEM,DIRECTION_to
Token,395533,PSEM,DIRECTION_to
Token,395541,PSEM,TIME_after
Token,395547,PSEM,RECIPIENT
Token,395555,PSEM,TIME_within_duringactivity
Token,395573,PSEM,SOURCE_outof
Token,395580,PSEM,LOCATION_before
Token,395588,PSEM,BENEFICIARY_malefactive
Token,395600,PSEM,LOCATION_before
Token,395610,PSEM,LOCATION_within_among
Token,395620,PSEM,LOCATION_before
Token,395644,PSEM,POSSESSION
Token,395664,PSEM,TIME_after
Token,395686,PSEM,TOPIC
Token,395727,PSEM,CAUSAL_agent
Token,395767,PSEM,TIME_after
Token,395773,PSEM,SOURCE_outof
Token,395786,PSEM,BENEFICIARY_malefactive
Token,395795,PSEM,BENEFICIARY_malefactive
Token,395807,PSEM,LOCATION_within_inside
Token,395819,PSEM,LOCATION_within_inside
Token,395825,PSEM,MANNER
Token,395831,PSEM,LOCATION_within_among
Token,395850,PSEM,LOCATION_within_among
Token,395866,PSEM,DIRECTION_onto
Token,395880,PSEM,SOURCE_outof
Token,395900,PSEM,BENEFICIARY_malefactive
Token,395906,PSEM,BENEFICIARY_malefactive
Token,395910,PSEM,BENEFICIARY_malefactive
Token,395936,PSEM,LOCATION_before
Token,395945,PSEM,LOCATION_before
Token,396011,PSEM,DIRECTION_to
Token,396044,PSEM,POSSESSION
Token,396053,PSEM,CAUSAL_agent
Token,396073,PSEM,BENEFICIARY_malefactive
Token,396077,PSEM,RECIPIENT
Token,396092,PSEM,MANNER
Token,396117,PSEM,DIRECTION_onto
Token,396125,PSEM,LOCATION_around
Token,396146,PSEM,BENEFICIARY_malefactive
Token,396185,PSEM,PURPOSE
Token,396198,PSEM,DIRECTION_to
Token,396203,PSEM,RECIPIENT
Token,396230,PSEM,MANNER
Token,396244,PSEM,MANNER
Token,396326,PSEM,DIRECTION_to
Token,396330,PSEM,DIRECTION_to
Token,396353,PSEM,BENEFICIARY_malefactive
Token,396360,PSEM,RECIPIENT
Token,396383,PSEM,CAUSAL_agent
Token,396392,PSEM,LOCATION_before
Token,396404,PSEM,POSSESSION
Token,396423,PSEM,TIME_from
Token,396426,PSEM,TIME_from
Token,396429,PSEM,LOCATION_within_among
Token,396450,PSEM,MANNER
Token,396462,PSEM,BENEFICIARY_beneficiary
Token,396465,PSEM,RECIPIENT
Token,396471,PSEM,CAUSAL_agent
Token,396477,PSEM,DIRECTION_to
Token,396482,PSEM,TIME_within_during
Token,396495,PSEM,CAUSAL_agent
Token,396503,PSEM,LOCATION_near
Token,396516,PSEM,BENEFICIARY_malefactive
Token,396544,PSEM,SOURCE_outof
Token,396557,PSEM,LOCATION_within_inside
Token,396574,PSEM,LOCATION_within_inside
Token,396579,PSEM,TIME_within_duringactivity
Token,396594,PSEM,LOCATION_within_inside
Token,396602,PSEM,LOCATION_over
Token,396620,PSEM,DIRECTION_onto
Token,396626,PSEM,RECIPIENT
Token,396641,PSEM,BENEFICIARY_malefactive
Token,396670,PSEM,DIRECTION_onto
Token,396675,PSEM,PURPOSE
Token,396696,PSEM,SOURCE_awayfrom
Token,396700,PSEM,SOURCE_awayfrom
Token,396704,PSEM,DIRECTION_to
Token,396717,PSEM,DIRECTION_to
Token,396724,PSEM,DIRECTION_to
Token,396735,PSEM,LOCATION_within_among
Token,396740,PSEM,TOPIC
Token,396777,PSEM,DIRECTION_to
Token,396803,PSEM,SOURCE_outof
Token,396818,PSEM,ABSENCE
Token,396899,PSEM,RECIPIENT
Token,396939,PSEM,RECIPIENT
Token,396981,PSEM,ABSENCE
Token,397004,PSEM,RECIPIENT
Token,397067,PSEM,PATH
Token,397095,PSEM,DIRECTION_to
Token,397108,PSEM,CAUSAL_reason
Token,397119,PSEM,PATH
Token,397147,PSEM,TIME_within_during
Token,397155,PSEM,DIRECTION_to
Token,397168,PSEM,PATH
Token,397199,PSEM,CAUSAL_reason
Token,397217,PSEM,MANNER
Token,397251,PSEM,CAUSAL_agent
Token,397260,PSEM,PURPOSE
Token,397280,PSEM,DIRECTION_to
Token,397283,PSEM,DIRECTION_to
Token,397300,PSEM,TIME_after
Token,397305,PSEM,DIRECTION_against
Token,397387,PSEM,TIME_within_during
Token,397453,PSEM,SOURCE_partitive
Token,397455,PSEM,ABSENCE
Token,397512,PSEM,MANNER
Token,397518,PSEM,DIRECTION_onto
Token,397537,PSEM,TIME_about
Token,397568,PSEM,DIRECTION_onto
Token,397673,PSEM,PURPOSE
Token,397697,PSEM,LOCATION_before
Token,397786,PSEM,DIRECTION_to
Token,397811,PSEM,CAUSAL_agent
Token,397849,PSEM,DIRECTION_onto
Token,397859,PSEM,CAUSAL_instrument
Token,397863,PSEM,CAUSAL_instrument
Token,397866,PSEM,SOURCE_outof
Token,397875,PSEM,DIRECTION_onto
Token,397905,PSEM,CAUSAL_reason
Token,397911,PSEM,CAUSAL_reason
Token,397924,PSEM,DIRECTION_onto
Token,397929,PSEM,SOURCE_outof
Token,397946,PSEM,SOURCE_awayfrom
Token,397951,PSEM,RECIPIENT
Token,397996,PSEM,TIME_within_during
Token,398005,PSEM,RECIPIENT
Token,398018,PSEM,LOCATION_around
Token,398051,PSEM,DIRECTION_to
Token,398092,PSEM,MANNER
Token,398096,PSEM,TIME_after
Token,398101,PSEM,CAUSAL_instrument
Token,398127,PSEM,TIME_after
Token,398141,PSEM,LOCATION_near
Token,398163,PSEM,DIRECTION_to
Token,398166,PSEM,DIRECTION_upto
Token,398194,PSEM,MANNER
Token,398204,PSEM,TIME_after
Token,398219,PSEM,RECIPIENT
Token,398253,PSEM,CAUSAL_reason
Token,398279,PSEM,CAUSAL_reason
Token,398303,PSEM,RECIPIENT
Token,398313,PSEM,SOURCE_outof
Token,398332,PSEM,SOURCE_outof
Token,398356,PSEM,DIRECTION_to
Token,398376,PSEM,SOURCE_outof
Token,398384,PSEM,TIME_from
Token,398403,PSEM,RECIPIENT
Token,398419,PSEM,CAUSAL_instrument
Token,398423,PSEM,RECIPIENT
Token,398430,PSEM,DIRECTION_to
Token,398522,PSEM,DIRECTION_to
Token,398537,PSEM,MANNER
Token,398911,PSEM,PURPOSE
Token,398917,PSEM,CAUSAL_instrument
Token,398934,PSEM,MANNER
Token,398943,PSEM,MANNER
Token,398946,PSEM,CAUSAL_instrument
Token,398956,PSEM,CAUSAL_instrument
Token,398962,PSEM,PURPOSE
Token,398965,PSEM,LOCATION_within_among
Token,398969,PSEM,BENEFICIARY_beneficiary
Token,398974,PSEM,LOCATION_within_among
Token,398986,PSEM,LOCATION_within_among
Token,398998,PSEM,SOURCE_outof
Token,399013,PSEM,CAUSAL_instrument
Token,399016,PSEM,BENEFICIARY_behalf
Token,399039,PSEM,CAUSAL_instrument
Token,399056,PSEM,TIME_within_duringactivity
Token,399066,PSEM,CAUSAL_agent
Token,399072,PSEM,DIRECTION_to
Token,399086,PSEM,PURPOSE
Token,399095,PSEM,LOCATION_within_among
Token,399097,PSEM,CAUSAL_instrument
Token,399099,PSEM,LOCATION_within_among
Token,399119,PSEM,DIRECTION_to
Token,399133,PSEM,LOCATION_within_among
Token,399137,PSEM,LOCATION_within_among
Token,399156,PSEM,MANNER
Token,399176,PSEM,PURPOSE
Token,399194,PSEM,SOURCE_awayfrom
Token,399196,PSEM,DIRECTION_to
Token,399205,PSEM,CAUSAL_instrument
Token,399213,PSEM,SOURCE_outof
Token,399215,PSEM,BENEFICIARY_malefactive
Token,399224,PSEM,CAUSAL_instrument
Token,399235,PSEM,LOCATION_within_among
Token,399248,PSEM,TIME_from
Token,399264,PSEM,PURPOSE
Token,399306,PSEM,DIRECTION_into
Token,399329,PSEM,PURPOSE
Token,399336,PSEM,LOCATION_within_among
Token,399345,PSEM,BENEFICIARY_behalf
Token,399355,PSEM,LOCATION_inplaceof
Token,399362,PSEM,TIME_within_during
Token,399368,PSEM,CAUSAL_reason
Token,399374,PSEM,RECIPIENT
Token,399387,PSEM,BENEFICIARY_behalf
Token,399389,PSEM,LOCATION_against
Token,399408,PSEM,DIRECTION_to
Token,399412,PSEM,COMITATIVE
Token,399443,PSEM,RECIPIENT
Token,399528,PSEM,CAUSAL_instrument
Token,399553,PSEM,MANNER
Token,399555,PSEM,BENEFICIARY_malefactive
Token,399605,PSEM,DIRECTION_to
Token,399610,PSEM,MANNER
Token,399621,PSEM,TIME_within_during
Token,399633,PSEM,MANNER
Token,399640,PSEM,MANNER
Token,399656,PSEM,SOURCE_partitive
Token,399674,PSEM,DIRECTION_onto
Token,399711,PSEM,LOCATION_near
Token,399730,PSEM,CAUSAL_instrument
Token,399740,PSEM,LOCATION_near
Token,399797,PSEM,TIME_within_during
Token,399807,PSEM,MANNER
Token,399811,PSEM,CAUSAL_instrument
Token,399825,PSEM,TOPIC
Token,399897,PSEM,TOPIC
Token,399901,PSEM,CAUSAL_instrument
Token,399915,PSEM,CAUSAL_reason
Token,399918,PSEM,LOCATION_within_among
Token,399959,PSEM,BENEFICIARY_behalf
Token,399974,PSEM,CAUSAL_instrument
Token,400040,PSEM,MANNER
Token,400122,PSEM,MANNER
Token,400143,PSEM,CAUSAL_instrument
Token,400148,PSEM,DIRECTION_to
Token,400201,PSEM,LOCATION_under
Token,400256,PSEM,LOCATION_under
Token,400279,PSEM,LOCATION_within_inside
Token,400307,PSEM,LOCATION_within_inside
Token,400326,PSEM,CAUSAL_instrument
Token,400336,PSEM,CAUSAL_instrument
Token,400351,PSEM,CAUSAL_agent
Token,400361,PSEM,CAUSAL_instrument
Token,400366,PSEM,DIRECTION_to
Token,400391,PSEM,CAUSAL_instrument
Token,400395,PSEM,LOCATION_within_inside
Token,400404,PSEM,CAUSAL_instrument
Token,400410,PSEM,PURPOSE
Token,400415,PSEM,CAUSAL_instrument
Token,400421,PSEM,TIME_within_duringactivity
Token,400427,PSEM,PURPOSE
Token,400433,PSEM,TIME_within_during
Token,400438,PSEM,PURPOSE
Token,400446,PSEM,SOURCE_partitive
Token,400457,PSEM,CAUSAL_instrument
Token,400467,PSEM,CAUSAL_instrument
Token,400502,PSEM,CAUSAL_instrument
Token,400506,PSEM,CAUSAL_instrument
Token,400513,PSEM,CAUSAL_instrument
Token,400532,PSEM,MANNER
Token,400538,PSEM,CAUSAL_instrument
Token,400547,PSEM,LOCATION_near
Token,400565,PSEM,BENEFICIARY_beneficiary
Token,400575,PSEM,MANNER
Token,400578,PSEM,MANNER
Token,756291,PSEM,TOPIC
Token,756300,PSEM,BENEFICIARY_beneficiary
Token,400641,PSEM,DIRECTION_to
Token,400646,PSEM,DIRECTION_to
Token,400658,PSEM,BENEFICIARY_beneficiary
Token,400690,PSEM,TIME_within_duringactivity
Token,400694,PSEM,PURPOSE
Token,400702,PSEM,TIME_within_duringactivity
Token,400705,PSEM,PURPOSE
Token,400716,PSEM,SOURCE_partitive
Token,400726,PSEM,TIME_within_duringactivity
Token,400736,PSEM,CAUSAL_instrument
Token,400754,PSEM,CAUSAL_instrument
Token,400761,PSEM,CAUSAL_instrument
Token,756457,PSEM,MANNER
Token,756459,PSEM,PURPOSE
Token,756493,PSEM,LOCATION_before
Token,756509,PSEM,BENEFICIARY_malefactive
Token,756511,PSEM,TOPIC
Token,756514,PSEM,TOPIC
Token,756521,PSEM,MANNER
Token,400894,PSEM,TOPIC
Token,400927,PSEM,BENEFICIARY_beneficiary
Token,400933,PSEM,CAUSAL_reason
Token,400942,PSEM,CAUSAL_reason
Token,400950,PSEM,TOPIC
Token,400962,PSEM,CAUSAL_reason
Token,400968,PSEM,BENEFICIARY_beneficiary
Token,400975,PSEM,CAUSAL_instrument
Token,400979,PSEM,LOCATION_near
Token,400982,PSEM,CAUSAL_instrument
Token,400989,PSEM,CAUSAL_instrument
Token,400997,PSEM,DIRECTION_to
Token,401007,PSEM,TOPIC
Token,401021,PSEM,TOPIC
Token,756669,PSEM,DIRECTION_into
Token,756673,PSEM,CAUSAL_instrument
Token,756686,PSEM,TIME_within_during
Token,756688,PSEM,BENEFICIARY_beneficiary
Token,401080,PSEM,BENEFICIARY_beneficiary
Token,401085,PSEM,BENEFICIARY_beneficiary
Token,401100,PSEM,DIRECTION_to
Token,401110,PSEM,BENEFICIARY_beneficiary
Token,401119,PSEM,CAUSAL_instrument
Token,401124,PSEM,CAUSAL_instrument
Token,401137,PSEM,CAUSAL_instrument
Token,401148,PSEM,CAUSAL_instrument
Token,401160,PSEM,TOPIC
Token,401163,PSEM,CAUSAL_instrument
Token,401170,PSEM,CAUSAL_instrument
Token,756695,PSEM,CAUSAL_reason
Token,756698,PSEM,CAUSAL_instrument
Token,756708,PSEM,CAUSAL_instrument
Token,756721,PSEM,CAUSAL_reason
Token,401229,PSEM,TIME_from
Token,401234,PSEM,LOCATION_over
Token,401238,PSEM,LOCATION_over
Token,401281,PSEM,CAUSAL_instrument
Token,401289,PSEM,DIRECTION_to
Token,401297,PSEM,CAUSAL_instrument
Token,401309,PSEM,PURPOSE
Token,401318,PSEM,PURPOSE
Token,401330,PSEM,CAUSAL_instrument
Token,401350,PSEM,CAUSAL_instrument
Token,401359,PSEM,CAUSAL_instrument
Token,401362,PSEM,RECIPIENT
Token,401365,PSEM,PURPOSE
Token,401370,PSEM,CAUSAL_instrument
Token,401373,PSEM,RECIPIENT
Token,401376,PSEM,PURPOSE
Token,401382,PSEM,CAUSAL_instrument
Token,401395,PSEM,CAUSAL_instrument
Token,401428,PSEM,DIRECTION_to
Token,401437,PSEM,CAUSAL_instrument
Token,401439,PSEM,DIRECTION_to
Token,401442,PSEM,CAUSAL_instrument
Token,401493,PSEM,CAUSAL_instrument
Token,401506,PSEM,CAUSAL_instrument
Token,401625,PSEM,CAUSAL_instrument
Token,401639,PSEM,PURPOSE
Token,756997,PSEM,LOCATION_under
Token,757000,PSEM,LOCATION_under
Token,401696,PSEM,LOCATION_under
Token,401699,PSEM,LOCATION_under
Token,401712,PSEM,PURPOSE
Token,401722,PSEM,DIRECTION_to
Token,401726,PSEM,DIRECTION_to
Token,401759,PSEM,CAUSAL_reason
Token,401778,PSEM,PURPOSE
Token,401791,PSEM,PURPOSE
Token,401811,PSEM,PATIENT
Token,401838,PSEM,PURPOSE
Token,401884,PSEM,TIME_within_during
Token,401955,PSEM,CAUSAL_instrument
Token,401961,PSEM,PURPOSE
Token,401989,PSEM,CAUSAL_instrument
Token,401997,PSEM,PURPOSE
Token,757016,PSEM,CAUSAL_instrument
Token,402067,PSEM,CAUSAL_instrument
Token,402107,PSEM,PURPOSE
Token,402110,PSEM,PURPOSE
Token,402118,PSEM,CAUSAL_instrument
Token,402124,PSEM,CAUSAL_instrument
Token,757055,PSEM,CAUSAL_instrument
Token,757063,PSEM,MANNER
Token,757068,PSEM,CAUSAL_instrument
Token,402193,PSEM,LOCATION_under
Token,402330,PSEM,MANNER
Token,402382,PSEM,CAUSAL_instrument
Token,402441,PSEM,LOCATION_within_inside
Token,402444,PSEM,CAUSAL_instrument
Token,402454,PSEM,LOCATION_within_inside
Token,402459,PSEM,CAUSAL_reason
Token,402464,PSEM,LOCATION_within_inside
Token,402474,PSEM,LOCATION_within_inside
Token,402478,PSEM,MANNER
Token,402482,PSEM,MANNER
Token,402487,PSEM,MANNER
Token,402497,PSEM,MANNER
Token,757134,PSEM,BENEFICIARY_malefactive
Token,402590,PSEM,CAUSAL_reason
Token,402597,PSEM,CAUSAL_reason
Token,402626,PSEM,CAUSAL_instrument
Token,402646,PSEM,MANNER
Token,402652,PSEM,MANNER
Token,402685,PSEM,LOCATION_within_inside
Token,402693,PSEM,CAUSAL_instrument
Token,402744,PSEM,LOCATION_near
Token,402749,PSEM,LOCATION_within_inside
Token,402775,PSEM,CAUSAL_instrument
Token,402779,PSEM,LOCATION_within_inside
Token,402870,PSEM,MANNER
Token,402914,PSEM,MANNER
Token,402917,PSEM,BENEFICIARY_beneficiary
Token,757263,PSEM,PURPOSE
Token,757266,PSEM,MANNER
Token,757281,PSEM,PURPOSE
Token,757286,PSEM,LOCATION_within_among
Token,402987,PSEM,DIRECTION_to
Token,402993,PSEM,BENEFICIARY_beneficiary
Token,402997,PSEM,BENEFICIARY_malefactive
Token,403009,PSEM,BENEFICIARY_beneficiary
Token,403018,PSEM,COMITATIVE
Token,403027,PSEM,BENEFICIARY_malefactive
Token,403058,PSEM,BENEFICIARY_beneficiary
Token,403104,PSEM,CAUSAL_instrument
Token,403188,PSEM,BENEFICIARY_beneficiary
Token,403195,PSEM,MANNER
Token,403231,PSEM,MANNER
Token,403236,PSEM,LOCATION_over
Token,403240,PSEM,TIME_within_during
Token,403302,PSEM,BENEFICIARY_behalf
Token,757484,PSEM,TIME_within_during
Token,757509,PSEM,MANNER
Token,403393,PSEM,LOCATION_near
Token,757548,PSEM,PURPOSE
Token,757555,PSEM,CAUSAL_instrument
Token,403526,PSEM,PURPOSE
Token,403532,PSEM,PURPOSE
Token,757669,PSEM,MANNER
Token,757675,PSEM,PURPOSE
Token,757685,PSEM,LOCATION_over
Token,757690,PSEM,PURPOSE
Token,757780,PSEM,TOPIC
Token,403659,PSEM,LOCATION_on
Token,403715,PSEM,CAUSAL_reason
Token,403720,PSEM,LOCATION_within_inside
Token,403724,PSEM,LOCATION_within_inside
Token,403749,PSEM,TOPIC
Token,403765,PSEM,RECIPIENT
Token,403768,PSEM,TOPIC
Token,403770,PSEM,PURPOSE
Token,403783,PSEM,MANNER
Token,403811,PSEM,PURPOSE
Token,403830,PSEM,CAUSAL_instrument
Token,757852,PSEM,CAUSAL_instrument
Token,757860,PSEM,CAUSAL_instrument
Token,403932,PSEM,PURPOSE
Token,403938,PSEM,PURPOSE
Token,757879,PSEM,TOPIC
Token,757897,PSEM,BENEFICIARY_beneficiary
Token,403989,PSEM,TOPIC
Token,404054,PSEM,CAUSAL_instrument
Token,757954,PSEM,CAUSAL_instrument
Token,757957,PSEM,CAUSAL_instrument
Token,757989,PSEM,RECIPIENT
Token,758001,PSEM,DIRECTION_to
Token,758401,PSEM,BENEFICIARY_malefactive
Token,404249,PSEM,TIME_within_during
Token,404254,PSEM,MANNER
Token,404337,PSEM,PURPOSE
Token,404376,PSEM,PURPOSE
Token,404407,PSEM,MANNER
Token,404429,PSEM,SOURCE_partitive
Token,404481,PSEM,LOCATION_within_among
Token,404545,PSEM,MANNER
Token,404562,PSEM,DIRECTION_to
Token,404568,PSEM,DIRECTION_to
Token,404610,PSEM,MANNER
Token,404615,PSEM,BENEFICIARY_malefactive
Token,404625,PSEM,MANNER
Token,759010,PSEM,LOCATION_near
Token,759015,PSEM,MANNER
Token,404690,PSEM,SOURCE_outof
Token,404700,PSEM,MANNER
Token,404705,PSEM,BENEFICIARY_behalf
Token,404708,PSEM,MANNER
Token,404713,PSEM,BENEFICIARY_behalf
Token,759074,PSEM,CAUSAL_instrument
Token,759077,PSEM,DIRECTION_to
Token,404825,PSEM,TIME_within_during
Token,404873,PSEM,PURPOSE
Token,404892,PSEM,CAUSAL_instrument
Token,404901,PSEM,LOCATION_within_among
Token,404905,PSEM,LOCATION_near
Token,404912,PSEM,PURPOSE
Token,404954,PSEM,BENEFICIARY_beneficiary
Token,404962,PSEM,MANNER
